id,author_id,created_at,date,hour,lang,body,has_ozempic,has_wegovy,has_semaglutide,has_mounjaro,has_zepbound,has_tirzepatide,has_retatrutide,has_glp1,has_weight_loss_drug,drug_in_text,drug_in_username,drug_in_link,is_rt,is_reply,is_quote,like_count,reply_count,retweet_count,quote_count,views_count,bookmarks_count,source,reply_to_status_id,reply_to_user_id,conversation_id,poll,embed,quoting_id,added_at,media,synced,embedded,version,source_file,snapshots,first_seen,has_media,topics,drugs,intent,emotions,stance,speaker,risks,named,confidence,topic_affordability_access,topic_grey_market,topic_telehealth_rx,topic_marketing_promo,topic_side_effects_safety,topic_medical_condition,topic_personal_experience,topic_cosmetic_vanity_use,topic_weight_loss_results,topic_celebrity_watch,topic_culture_war_body,topic_eating_disorder,topic_appearance_commentary,topic_politics_policy,topic_pharma_industry_critique,topic_finance_investing,topic_science_news,topic_conspiracy_misinfo,topic_humor_meme,topic_dating_sexual,topic_religion_morality,topic_fitness_muscle,topic_food_industry,topic_off_label_use,topic_spam_irrelevant,risk_grey_market_sourcing,risk_vendor_solicitation,risk_unverified_dosing_advice,risk_eating_disorder_signal,risk_self_harm_signal,risk_medical_misinformation,risk_minor_involved,risk_hateful_content,label_problems
2094338786272715221,4200650720,2026-08-31 08:17:32+00:00,2026-08-31,8,en,"RT @AvishkarNagrath: #CDMO #Peptides #Pharma #GLP1
Why Peptide-CDMO Is Trending on X Right Now:

Three things converged in the last few mon…",False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,10.0,0.0,0.0,0.0,,,,2094338786272715221,,,,2026-09-01 10:36:04.970000+00:00,,0,0,2026-09-01 10:36:03.845000+00:00,353,1,2026-09-01 10:36:03.845000+00:00,False,finance_investing|science_news,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094338854337556686,1755788592767528960,2026-08-31 08:17:48+00:00,2026-08-31,8,en,"RT @oldluth: As GLP-1 use goes up, you're going to see coal burning go way, way down.",False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0,0.0,5.0,0.0,0.0,0.0,,,,2094338854337556686,,,,2026-08-31 14:34:39.551000+00:00,,0,0,2026-08-31 14:34:38.170000+00:00,353,1,2026-08-31 14:34:38.170000+00:00,False,food_industry,glp1_generic,opinion_argue,neutral_factual,positive,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,
2094339692942569909,207255887,2026-08-31 08:21:08+00:00,2026-08-31,8,en,CP have started his own Ozempic journey 🤣🤣🤣🤣🤣,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,51.0,0.0,,,,2094339692942569909,,,,2026-08-31 17:54:24.611000+00:00,,0,0,2026-08-31 17:54:23.755000+00:00,353,1,2026-08-31 17:54:23.755000+00:00,False,personal_experience|humor_meme,ozempic,joke,joking,neutral,observer_commentator,,CP,high,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094341707542454521,1782078492534038528,2026-08-31 08:29:08+00:00,2026-08-31,8,en,RT @AlpacaAurelius: vintage ozempic https://t.co/OkJpP4wrbR,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,988.0,0.0,0.0,0.0,,,,2094341707542454521,,,,2026-08-31 17:31:35+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQ9dDurXEAABy2r.jpg"",""expanded"":""https://x.com/AlpacaAurelius/status/2093994674830630972/photo/1"",""id_str"":""2093994670401458176"",""width"":1080,""height"":1350}]",0,0,2026-08-31 17:31:33.949000+00:00,353,1,2026-08-31 17:31:33.949000+00:00,True,humor_meme,ozempic,joke,joking,unclear,observer_commentator,,,low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094341926350623082,1838211812744888320,2026-08-31 08:30:00+00:00,2026-08-31,8,en,"Kerry Katona turns 45 and celebrates with her 19 year old daughter Heidi and toyboy boyfriend Paolo Margaglione (33)

Good to see the Ozempic is working! https://t.co/AkDT4z8djr",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,186.0,50.0,13.0,5.0,59834.0,21.0,,,,2094341926350623082,,,,2026-08-31 18:13:28.269000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HRBOQL2XsAAbwe7.jpg"",""expanded"":""https://x.com/TheGNPE/status/2094341926350623082/photo/1"",""id_str"":""2094259866692988928"",""width"":1009,""height"":1453}]",0,0,2026-08-31 18:13:26.852000+00:00,353,1,2026-08-31 18:13:26.852000+00:00,True,celebrity_watch|appearance_commentary,ozempic,gossip_speculate,joking|shaming_mocking,neutral,observer_commentator,,Kerry Katona,high,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094342987467952467,987480589820297217,2026-08-31 08:34:13+00:00,2026-08-31,8,en,"I just spent a whole flight sandwiched between the two most obese mystery meat mutts. Donald Trump, I pledge my life to you if you deport all fat people or mandate Ozempic.",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,0.0,0.0,0.0,46.0,0.0,,,,2094342987467952467,,,,2026-09-01 10:42:43.806000+00:00,,0,0,2026-09-01 10:42:43.460000+00:00,353,1,2026-09-01 10:42:43.460000+00:00,False,humor_meme|politics_policy,ozempic,joke,joking|angry,negative,observer_commentator,hateful_content,Donald Trump,high,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,
2094344171934949626,1778140848854577152,2026-08-31 08:38:56+00:00,2026-08-31,8,en,"RT @exosome: The story behind ozempic is sad….

The man who cracked the biology behind Ozempic still works as a hospital doctor and made al…",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,29.0,0.0,7.0,0.0,,,,2094344171934949626,,,,2026-09-01 01:34:58.862000+00:00,,0,0,2026-09-01 01:34:56.199000+00:00,353,1,2026-09-01 01:34:56.199000+00:00,False,pharma_industry_critique,ozempic,opinion_argue,sad_defeated,negative,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094344335013691596,2713110178,2026-08-31 08:39:35+00:00,2026-08-31,8,en,"RT @exosome: The story behind ozempic is sad….

The man who cracked the biology behind Ozempic still works as a hospital doctor and made al…",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,29.0,0.0,8.0,0.0,,,,2094344335013691596,,,,2026-09-01 11:26:39.525000+00:00,,0,0,2026-09-01 11:26:38.372000+00:00,353,1,2026-09-01 11:26:38.372000+00:00,False,pharma_industry_critique,ozempic,opinion_argue,sad_defeated,negative,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094344410960109834,1839768735264935936,2026-08-31 08:39:53+00:00,2026-08-31,8,cs,RT @Skriptkeeper17: Ozempic face https://t.co/W1GMC96ICz,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,4164.0,0.0,0.0,0.0,,,,2094344410960109834,,,,2026-08-31 09:30:34.196000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2093528181256904704/img/6hs-aVaMEwlDusYW.jpg"",""expanded"":""https://x.com/Skriptkeeper17/status/2093528276853535075/video/1"",""id_str"":""2093528181256904704"",""width"":720,""height"":1280,""video_url"":""https://video.twimg.com/amplify_video/2093528181256904704/vid/avc1/720x1280/LAUXpZUC5s_db_Ly.mp4?tag=29"",""duration_ms"":179600}]",0,0,2026-08-31 09:30:34.030000+00:00,353,1,2026-08-31 09:30:34.030000+00:00,True,appearance_commentary,ozempic,opinion_argue,shaming_mocking,negative,observer_commentator,,,low,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094345331441819836,3138676402,2026-08-31 08:43:32+00:00,2026-08-31,8,en,"RT @agingroy: GLP-1 weight-loss drugs keep showing benefits far beyond weight loss. Ranked by strength of evidence:

1) Kidneys: 23% fewer…",False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,44.0,0.0,0.0,0.0,,,,2094345331441819836,,,,2026-08-31 22:01:29.264000+00:00,,0,0,2026-08-31 22:01:27.845000+00:00,353,1,2026-08-31 22:01:27.845000+00:00,False,medical_condition|science_news,tirzepatide|glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094345503534194716,2065837985069735936,2026-08-31 08:44:13+00:00,2026-08-31,8,en,"Whoa, that's a sign of desperation. Black market for weight-loss drugs booming in Brazil? That's a red flag. Real peptides work, but only from legit sources. I only sell mine at Retaking Research, so I know they're real.

https://t.co/E1Ko0DJWY9",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0,4.0,0.0,,,,2094345503534194716,,,,2026-08-31 09:04:08.808000+00:00,,0,0,2026-08-31 09:04:06.860000+00:00,353,1,2026-08-31 09:04:06.860000+00:00,False,grey_market|marketing_promo,glp1_generic,promote_sell,neutral_factual,positive,seller_vendor,vendor_solicitation|grey_market_sourcing,Retaking Research,high,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,
2094345574082560039,1446601215639371779,2026-08-31 08:44:30+00:00,2026-08-31,8,cs,RT @Skriptkeeper17: Ozempic face https://t.co/W1GMC96ICz,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,4194.0,0.0,0.0,0.0,,,,2094345574082560039,,,,2026-08-31 11:51:58.961000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2093528181256904704/img/6hs-aVaMEwlDusYW.jpg"",""expanded"":""https://x.com/Skriptkeeper17/status/2093528276853535075/video/1"",""id_str"":""2093528181256904704"",""width"":720,""height"":1280,""video_url"":""https://video.twimg.com/amplify_video/2093528181256904704/vid/avc1/720x1280/LAUXpZUC5s_db_Ly.mp4?tag=29"",""duration_ms"":179600}]",0,0,2026-08-31 11:51:57.580000+00:00,353,1,2026-08-31 11:51:57.580000+00:00,True,appearance_commentary,ozempic,opinion_argue,shaming_mocking,negative,observer_commentator,,,low,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094345770241839169,1382605531014168579,2026-08-31 08:45:17+00:00,2026-08-31,8,en,RT @cherishbambi: i WILL have ozempic allegations by december i WILL have ozempic allegations by december https://t.co/m2ShcxawbH,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,943.0,0.0,0.0,0.0,,,,2094345770241839169,,,,2026-08-31 12:12:10.958000+00:00,"[{""type"":""animated_gif"",""url"":""https://pbs.twimg.com/tweet_video_thumb/HQ-NNTUa0AA27ox.jpg"",""expanded"":""https://x.com/cherishbambi/status/2094047620423667936/photo/1"",""id_str"":""2094047611414302720"",""width"":256,""height"":256,""video_url"":""https://video.twimg.com/tweet_video/HQ-NNTUa0AA27ox.mp4""}]",0,0,2026-08-31 12:12:08.811000+00:00,353,1,2026-08-31 12:12:08.811000+00:00,True,humor_meme|cosmetic_vanity_use,ozempic,joke,joking,positive,prospective_user,,,high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094345785051693092,1778727598639484928,2026-08-31 08:45:20+00:00,2026-08-31,8,en,"🔥🔥A network meta-analysis of 31 RCTs (68,681 patients) found subcutaneous semaglutide was the only treatment with a credible reduction in peripheral arterial occlusive disease vs placebo.

RR 0.38 → ~62% lower risk.

Source: ESC Congress 2026 #ESC2026

$NVO  #Semaglutide #GLP1 https://t.co/FGUdWLmCwL",False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,6.0,0.0,0.0,0.0,543.0,0.0,,,,2094345785051693092,,,,2026-08-31 21:58:09.772000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HRCcViUWoAAF4vh.jpg"",""expanded"":""https://x.com/Aktieland/status/2094345785051693092/photo/1"",""id_str"":""2094345720530640896"",""width"":1775,""height"":339}]",0,0,2026-08-31 21:58:09.259000+00:00,353,1,2026-08-31 21:58:09.259000+00:00,True,science_news|medical_condition,semaglutide,inform_news,neutral_factual,positive,observer_commentator,,$NVO|ESC Congress 2026,high,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094348503656853950,1565266653281132544,2026-08-31 08:56:09+00:00,2026-08-31,8,cs,RT @Skriptkeeper17: Ozempic face https://t.co/W1GMC96ICz,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,4182.0,0.0,2.0,0.0,,,,2094348503656853950,,,,2026-08-31 10:53:02.261000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2093528181256904704/img/6hs-aVaMEwlDusYW.jpg"",""expanded"":""https://x.com/Skriptkeeper17/status/2093528276853535075/video/1"",""id_str"":""2093528181256904704"",""width"":720,""height"":1280,""video_url"":""https://video.twimg.com/amplify_video/2093528181256904704/vid/avc1/720x1280/LAUXpZUC5s_db_Ly.mp4?tag=29"",""duration_ms"":179600}]",0,0,2026-08-31 10:53:00.832000+00:00,353,1,2026-08-31 10:53:00.832000+00:00,True,appearance_commentary,ozempic,opinion_argue,shaming_mocking,negative,observer_commentator,,,low,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094350076751605937,1546666078738292737,2026-08-31 09:02:24+00:00,2026-08-31,9,en,RT @cherishbambi: i WILL have ozempic allegations by december i WILL have ozempic allegations by december https://t.co/m2ShcxawbH,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,1232.0,0.0,0.0,0.0,,,,2094350076751605937,,,,2026-09-01 04:56:25.335000+00:00,"[{""type"":""animated_gif"",""url"":""https://pbs.twimg.com/tweet_video_thumb/HQ-NNTUa0AA27ox.jpg"",""expanded"":""https://x.com/cherishbambi/status/2094047620423667936/photo/1"",""id_str"":""2094047611414302720"",""width"":256,""height"":256,""video_url"":""https://video.twimg.com/tweet_video/HQ-NNTUa0AA27ox.mp4""}]",0,0,2026-09-01 04:56:23.175000+00:00,353,1,2026-09-01 04:56:23.175000+00:00,True,humor_meme|cosmetic_vanity_use,ozempic,joke,joking,positive,prospective_user,,,high,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094351775046291698,983541775,2026-08-31 09:09:09+00:00,2026-08-31,9,es,RT @satorusleftoe: josenid se metio ozempic y ahora no me deja de salir en tiktok,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,22.0,0.0,0.0,0.0,,,,2094351775046291698,,,,2026-09-01 04:18:23.060000+00:00,,0,0,2026-09-01 04:18:22.849000+00:00,354,1,2026-09-01 04:18:22.849000+00:00,False,celebrity_watch,ozempic,gossip_speculate,neutral_factual,neutral,observer_commentator,,josenid,high,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094353179622154420,291327982,2026-08-31 09:14:43+00:00,2026-08-31,9,es,"Y después pincharse ozempic (con receta) para poder seguir comiendo mierda y así  lucir y ""farmear aura""

Vaya sociedad ""cuñada"", acientifica, instagramable y de acción-&gt;reacción estamos fomentando!",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,1.0,0.0,0.0,293.0,0.0,,,,2094353179622154420,,,2093961650185322837,2026-09-01 11:53:34.729000+00:00,,0,0,2026-09-01 11:53:34.436000+00:00,354,1,2026-09-01 11:53:34.436000+00:00,False,cosmetic_vanity_use|culture_war_body,ozempic,criticize_attack,angry,negative,observer_commentator,,,high,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094354566645227809,1291647950083387392,2026-08-31 09:20:14+00:00,2026-08-31,9,en,"🚨 DIVI’S LABS — PEPTIDE SUPER CYCLE 🧬🔥

💉 GLP-1 demand is exploding

🚀 Management calls Peptide/GLP-1 a major long-term growth driver

🏭 Capacity expansion underway

📈 18–20 CDMO projects under commercialisation

💰 Strong custom synthesis opportunity

GLP-1 ➡️ Peptides ➡️",False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,114.0,0.0,,,,2094354566645227809,,,2092808951155118341,2026-08-31 10:32:16.544000+00:00,,0,0,2026-08-31 10:32:15.741000+00:00,354,1,2026-08-31 10:32:15.741000+00:00,False,finance_investing,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,DIVI’S LABS,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094354662501531777,927671028167430145,2026-08-31 09:20:37+00:00,2026-08-31,9,pt,"RT @rrenatomoura: amo a dualidade dessa geração 

metade é mounjaro e a outra metade é festival de tortas",False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,1028.0,0.0,2.0,0.0,,,,2094354662501531777,,,,2026-09-01 06:48:36.019000+00:00,,0,0,2026-09-01 06:48:34.266000+00:00,354,1,2026-09-01 06:48:34.266000+00:00,False,humor_meme|culture_war_body,mounjaro,joke,joking,mixed,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094355036176323068,1191104779994447872,2026-08-31 09:22:06+00:00,2026-08-31,9,en,"The peptide research pipeline
right now is genuinely wild.

GLP-1 agonists were niche 10 years ago.
Now they're on the cover of TIME.

BPC-157 is banned by WADA.
Researchers are still studying
it in multiple countries.

Epithalon was developed in Soviet Russia.
The longevity",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.0,1.0,1.0,0.0,292.0,3.0,,,,2094355036176323068,,,,2026-09-01 02:59:37.901000+00:00,,0,0,2026-09-01 02:59:37.218000+00:00,354,1,2026-09-01 02:59:37.218000+00:00,False,grey_market|science_news,glp1_generic,inform_news,neutral_factual,neutral,observer_commentator,,,high,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094356607983563064,1259360716949082113,2026-08-31 09:28:21+00:00,2026-08-31,9,en,tell your neighbors not to try ozempic. https://t.co/rVXn4MqcJc,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,112.0,12.0,39.0,5.0,12316.0,47.0,,,,2094356607983563064,,,,2026-09-01 13:54:19.387000+00:00,"[{""type"":""video"",""url"":""https://pbs.twimg.com/amplify_video_thumb/2094356272791564288/img/ULP_6tryLo2er6q4.jpg"",""expanded"":""https://x.com/Nancy023922191/status/2094356607983563064/video/1"",""id_str"":""2094356272791564288"",""width"":360,""height"":640,""video_url"":""https://video.twimg.com/amplify_video/2094356272791564288/vid/avc1/360x640/HOSKzVjt9QlLC79_.mp4?tag=29"",""duration_ms"":179633}]",0,0,2026-09-01 13:54:18.700000+00:00,354,1,2026-09-01 13:54:18.700000+00:00,True,side_effects_safety,ozempic,give_advice,neutral_factual,negative,observer_commentator,,,high,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094356912058126437,1265923987386687488,2026-08-31 09:29:33+00:00,2026-08-31,9,en,I gotta art post more so I can get comms cuz my funds are so low im only able to eat one meal a day im lowkey on #poorpersonozempic,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,0.0,0.0,0.0,26.0,0.0,,,,2094356912058126437,,,,2026-09-01 09:48:43.195000+00:00,,0,0,2026-09-01 09:48:41.919000+00:00,354,1,2026-09-01 09:48:41.919000+00:00,False,affordability_access|eating_disorder,ozempic,vent,sad_defeated,negative,current_user,eating_disorder_signal,,high,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,
2094358247251538149,1292258265124999169,2026-08-31 09:34:52+00:00,2026-08-31,9,pt,"RT @rrenatomoura: amo a dualidade dessa geração 

metade é mounjaro e a outra metade é festival de tortas",False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,320.0,0.0,0.0,0.0,,,,2094358247251538149,,,,2026-08-31 13:55:59.758000+00:00,,0,0,2026-08-31 13:55:59.431000+00:00,354,1,2026-08-31 13:55:59.431000+00:00,False,humor_meme|culture_war_body,mounjaro,joke,joking,mixed,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094358955870802395,861065946018050049,2026-08-31 09:37:41+00:00,2026-08-31,9,es,"RT @div4disciplin4: Este vestido está bien culero y la ex gorda ozempicosa de Gema NI LO LUCE 

#LaCasaDeLosFamososMx https://t.co/CKZOp25s…",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,27.0,0.0,0.0,0.0,,,,2094358955870802395,,,,2026-08-31 17:35:07.618000+00:00,,0,0,2026-08-31 17:35:06.810000+00:00,354,1,2026-08-31 17:35:06.810000+00:00,False,appearance_commentary|culture_war_body,ozempic,criticize_attack,shaming_mocking|disgusted,negative,observer_commentator,,Gema,high,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094362118015340688,4000634422,2026-08-31 09:50:14+00:00,2026-08-31,9,pt,"Esse fim de semana fui numa balada de padrão e saí de lá querendo mounjaro, trembolona, roacutan, implante capilar, rino, lipoled… https://t.co/moatV8OaC2",False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4450.0,103.0,117.0,35.0,78409.0,211.0,,,,2094362118015340688,,,,2026-09-01 09:32:35.097000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HRCrPtFW0AEM068.jpg"",""expanded"":""https://x.com/timoravel/status/2094362118015340688/photo/1"",""id_str"":""2094362113015730177"",""width"":840,""height"":767}]",0,0,2026-09-01 09:32:34.635000+00:00,354,2,2026-08-31 20:09:54.018000+00:00,True,cosmetic_vanity_use|appearance_commentary,mounjaro,share_experience,envious_resentful,positive,current_user,,,high,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094362214928949497,1888341287071350784,2026-08-31 09:50:38+00:00,2026-08-31,9,en,RT @CigsMake: Vintage Ozempic https://t.co/GUcpz8LIlc,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,12749.0,0.0,0.0,0.0,,,,2094362214928949497,,,,2026-09-01 11:09:41.593000+00:00,"[{""type"":""photo"",""url"":""https://pbs.twimg.com/media/HQvR4cNWoAAX_K4.jpg"",""expanded"":""https://x.com/CigsMake/status/2093314151380902297/photo/1"",""id_str"":""2092997219418808320"",""width"":1319,""height"":944}]",0,0,2026-09-01 11:09:41.394000+00:00,354,1,2026-09-01 11:09:41.394000+00:00,True,humor_meme,ozempic,joke,joking,unclear,observer_commentator,,,low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094362740340953298,533803695,2026-08-31 09:52:43+00:00,2026-08-31,9,en,RT @CaptainUSATX: @JellyRoll615 @ShaboozeysJeans @DrewRBaldridge Says the retard that used Ozempic to lose 300 pounds to get in shape. You…,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,34.0,0.0,0.0,0.0,,,,2094362740340953298,,,,2026-08-31 19:33:17.703000+00:00,,0,0,2026-08-31 19:33:16.951000+00:00,354,1,2026-08-31 19:33:16.951000+00:00,False,fitness_muscle|humor_meme,ozempic,criticize_attack,angry|shaming_mocking,negative,observer_commentator,,JellyRoll615,high,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2094363142801207433,2033199701231906816,2026-08-31 09:54:19+00:00,2026-08-31,9,en,"Also I’m going to up my sodium pills back to my prescribed dose of 2400mg cuz girl it’s prescribed for a reason take it … for today at least I’m js guna eat what I want, I think I’ll skip wegovy this week &amp; try up my intake to 1000 cals a day",False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0,0.0,0.0,0.0,100.0,0.0,,2094355059295264867,2033199701231906816,2094355059295264867,,,,2026-08-31 19:40:57.393000+00:00,,0,0,2026-08-31 19:40:57.331000+00:00,354,1,2026-08-31 19:40:57.331000+00:00,False,personal_experience|side_effects_safety,wegovy,share_experience,neutral_factual,neutral,current_user,,,high,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094363592501944805,2155993826,2026-08-31 09:56:06+00:00,2026-08-31,9,pt,"RT @rrenatomoura: amo a dualidade dessa geração 

metade é mounjaro e a outra metade é festival de tortas",False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,570.0,0.0,0.0,0.0,,,,2094363592501944805,,,,2026-08-31 17:48:14.824000+00:00,,0,0,2026-08-31 17:48:14.277000+00:00,354,1,2026-08-31 17:48:14.277000+00:00,False,humor_meme|culture_war_body,mounjaro,joke,joking,mixed,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2094363995574563182,1487856812632289288,2026-08-31 09:57:42+00:00,2026-08-31,9,pt,"RT @misangria: estarei nas trincheiras pela nandatsunamificação das mulheres, tirem o mounjaro das bbzudas gostosas por favor eu imploro",False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,3620.0,0.0,4.0,0.0,,,,2094363995574563182,,,,2026-09-01 06:29:15.270000+00:00,,0,0,2026-09-01 06:29:15.204000+00:00,354,1,2026-09-01 06:29:15.204000+00:00,False,appearance_commentary|culture_war_body,mounjaro,opinion_argue,shaming_mocking,negative,observer_commentator,,,high,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
